PublishedLineName,DirectionRef,NextStopPointName
B6,1.0,ROCKAWAY STATION/ROCKAWAY STATION
B25,1.0,ALABAMA AV / FULTON ST
B49,0.0,OCEAN AV/AV S
B6,1.0,AV J/OCEAN AV
B44,1.0,NOSTRAND AV/FOSTER AV
B46-SBS,0.0,UTICA AV/AV N
B38,0.0,FULTON ST/FLATBUSH AV EXT
B6,0.0,AV J/CONEY ISLAND AV
B42,1.0,ROCKAWAY PY/SCHENCK ST
B61,1.0,BOERUM PL/JORALEMON ST
B44-SBS,1.0,NOSTRAND AV/AV H
B20,0.0,BROADWAY/CHAUNCEY ST
B45,0.0,LIVINGSTON ST/NEVINS ST
B46,0.0,UTICA AV/MAPLE ST
B63,0.0,5 AV/14 ST
B52,1.0,GATES AV/THROOP AV
B49,0.0,OCEAN AV/AV T
B35,1.0,CHURCH AV/TROY AV
B15,0.0,DREW ST/LINDEN BLVD
B6,0.0,ROCKAWAY PKWY/SUBWAY STATION
B38,0.0,KOSSUTH PL/BUSHWICK AV
B4,1.0,86 ST/VAN SICKLEN ST
B46-SBS,1.0,MALCOLM X BL/FULTON ST
B9,0.0,AV N/MC DONALD AV
B41,0.0,FLATBUSH AV/TROY AV
B43,0.0,KINGSTON AV/UNION ST
B6,0.0,BAY PY/80 ST
B46-SBS,0.0,MALCOLM X BL/DE KALB AV
B6,1.0,AV H/SCHENECTADY AV
B12,0.0,EMPIRE BL/UTICA AV
B6,0.0,COZINE AV/ALABAMA AV
B41,0.0,TILLARY ST/CADMAN PZ W
B48,0.0,CLASSON AV/WILLOUGHBY AV
B70,1.0,7 AV/92 ST
B14,1.0,EASTERN PY/UTICA AV
B15,0.0,MARCUS GARVEY BL/GATES AV
B54,0.0,MYRTLE AV/WASHINGTON AV
B45,0.0,ATLANTIC AV/VANDERBILT AV
B49,0.0,OCEAN AV/AV Y
B12,1.0,CLARKSON AV/NEW YORK AV
B46,0.0,UTICA AV/ATLANTIC AV
B60,1.0,WILSON AV/MYRTLE AV
B48,1.0,FRANKLIN AV/CARROLL ST
B43,0.0,GRAHAM AV/GRAND ST
B41,0.0,FLATBUSH AV/GRAND ARMY PLZ
B7,0.0,QUENTIN RD/CONEY ISLAND AV
B1,0.0,86 ST/7 AV
B9,0.0,AV L/BEDFORD AV
B68,0.0,WEST BRIGHTON AV/W 5 ST
B64,0.0,HARWAY AV/27 AV
B15,0.0,NEW LOTS AV/ASHFORD ST
B82,1.0,FLATLANDS AV/E 108 ST
B44,1.0,NOSTRAND AV/ST JOHNS PL
B26,1.0,CADMAN PLZ W/MONTAGUE ST
B3,1.0,AV U/KIMBALL ST
B82,1.0,FLATLANDS AV/E 108 ST
B26,0.0,PUTNAM AV/CLASSON AV
B65,1.0,BERGEN ST/BEDFORD AV
B14,0.0,PITKIN AV/SARATOGA AV
B25,0.0,FULTON ST/ASHLAND PL
B57,1.0,LORRAINE ST/HICKS ST
B6,0.0,BAY PY/MC DONALD AV
B37,0.0,3 AV/26 ST
B35,1.0,CHURCH AV/ROGERS AV
B3,0.0,AV U/FLATBUSH AV
B47,1.0,AV U/E 54 ST
B44,0.0,NOSTRAND AV/AV J
B11,0.0,50 ST/5 AV
B15,1.0,BERGEN ST/UTICA AV
B65,1.0,SMITH ST/LIVINGSTON ST
B44-SBS,1.0,NOSTRAND AV/AV U
B15,0.0,DEAN ST/UTICA AV
B35,1.0,39 ST/4 AV
B46,1.0,UTICA AV/AV N
B67,1.0,MC DONALD AV/CORTELYOU RD
B46-SBS,1.0,UTICA AV/AV D
B68,0.0,WEST BRIGHTON AV/W 5 ST
B54,0.0,MYRTLE AV/BROADWAY
B61,1.0,PROSPECT PARK WEST/18 ST
B9,0.0,AV L/NEW YORK AV
B46-SBS,0.0,UTICA AV/CHURCH AV
B41,0.0,CADMAN PLZ W/MONTAGUE ST
B41,1.0,VETERANS AV/E 71 ST
B6,0.0,GLENWOOD RD/E 103 ST
B46-SBS,1.0,MALCOLM X BL/HALSEY ST
B8,0.0,AV D/NOSTRAND AV
B47,1.0,MILL AV/AV U
B49,1.0,BEDFORD AV/CHURCH AV
B46,1.0,UTICA AV/CARROLL ST
B8,0.0,4 AV/95 ST
B13,1.0,GATEWAY CTR TERM/GATEWAY DR
B82,1.0,KINGS HY/STILLWELL AV
B1,0.0,AV X/OCEAN PY
B63,0.0,5 AV/11 ST
B52,1.0,GREENE AV/CLASSON AV
B6,1.0,BEDFORD AV/AV J
B47,0.0,RALPH AV/EASTERN PY
B15,0.0,DREW ST/LINDEN BLVD
B15,1.0,LINDEN BL/79 ST
B3,1.0,AV U/E 2 ST
B57,1.0,FLUSHING AV/WOODWARD AV
B46,1.0,UTICA AV/PROSPECT PL
B11,1.0,BEDFORD AV/AV I
B41,0.0,FLATBUSH AV/PARK ENTRANCE
B15,1.0,E 98 ST/RIVERDALE AV
B61,1.0,9 ST/2 AV
B54,1.0,MYRTLE AV/BEDFORD AV
B12,1.0,EAST NEW YORK AV/TROY AV
B38,0.0,ONDERDONK AV/CATALPA AV
B52,0.0,GATES AV/NOSTRAND AV
B11,1.0,49 ST/7 AV
B54,0.0,MYRTLE AV/RYERSON ST
B44,0.0,NEW YORK AV/CLARENDON RD
B15,1.0,JFK AIRPORT/TERMINAL 5 AirTrain STATION
B41,0.0,E 70 ST/VETERANS AV
B13,0.0,LINDEN BL/CRESCENT ST
B54,0.0,MYRTLE AV/ST EDWARDS ST
B2,0.0,AV R/GERRITSEN AV
B46,0.0,UTICA AV/FILLMORE AV
B82,0.0,FLATLANDS AV/ E 103 ST
B35,1.0,CHURCH AV/KINGS HY
B83,1.0,PENNSYLVANIA AV/SUTTER AV
B68,1.0,PROSPECT PK SW/TERRACE PL
B12,0.0,CLARKSON AV/ROGERS AV
B82,1.0,MERMAID AV/STILLWELL AV
B48,0.0,LORIMER ST/BROADWAY
B6,1.0,AV J/OCEAN PY
B8,1.0,FOSTER AV/CONEY ISLAND AV
B54,0.0,GATES AV/WYCKOFF AV
B6,1.0,GLENWOOD RD/WILLIAMS AV
B49,0.0,BEDFORD AV/ATLANTIC AV
B16,1.0,FT HAMILTON PY/62 ST
B9,1.0,60 ST/17 AV
B82,1.0,FLATLANDS AV/UTICA AV
B15,1.0,LEWIS AV/GREENE AV
B46,0.0,UTICA AV/AV J
B3,1.0,AV U/FLATBUSH AV
B9,0.0,AV N/E 3 ST
B52,1.0,GREENE AV/CLASSON AV
B38,1.0,DE KALB AV/VANDERBILT AV
B14,1.0,SUTTER AV/VERMONT ST
B82,0.0,FLATLANDS AV/RALPH AV
B24,0.0,KINGSLAND AV/SKILLMAN AV
B15,0.0,JFK AIRPORT/TERMINAL 5 AirTrain STATION
B60,0.0,WASHINGTON PLZ/WASHINGTON PLZ
B43,0.0,MANHATTAN AV/CLAY ST
B7,1.0,KINGS HY/SCHENECTADY AV
B15,0.0,LINDEN BL/ELDERT LA
B64,1.0,BAY RIDGE AV/FT HAMILTON PY
B47,0.0,RALPH AV/DEAN ST
B38,1.0,DE KALB AV/CLASSON AV
B15,0.0,DUMONT AV/FOUNTAIN AV
B52,0.0,GATES AV/RALPH AV
B6,1.0,FLATLANDS AV/E 88 ST
B52,1.0,FULTON ST/BOND ST
B4,0.0,E 14 ST/SHEEPSHEAD BAY RD
B82,1.0,KINGS HY/E 16 ST
B83,0.0,JAMAICA AV/FANCHON PL
B84,0.0,FLATLANDS AV/FOUNTAIN AV
B83,1.0,VAN SICLEN AV/HEGEMAN AV
B35,1.0,CHURCH AV/REMSEN AV
B67,1.0,FLATBUSH AV/STATE ST
B46,0.0,WASHINGTON PLZ/LANE3
B35,1.0,CHURCH AV/E 96 ST
B46-SBS,1.0,UTICA AV/WINTHROP ST
B63,1.0,5 AV/36 ST
B6,0.0,AV J/E 18 ST
B46,1.0,KINGS PLAZA
B13,0.0,ERSKINE ST/GATEWAY PL
B41,0.0,FLATBUSH AV/PLAZA ST E
B35,1.0,CHURCH AV/NEW YORK AV
B65,0.0,DEAN ST/NOSTRAND AV
B17,1.0,REMSEN AV/AV M
B15,0.0,s conduit en eb/cohancy st
B61,1.0,ATLANTIC AV/BOERUM PL
B8,0.0,CHURCH AV/REMSEN AV
B54,0.0,MYRTLE AV/BROADWAY
B47,0.0,RALPH AV/ST JOHNS PL
B8,1.0,AV D/E 43 ST
B68,1.0,CONEY ISLAND AV/CHURCH AV
B17,0.0,TROY AV/EASTERN PY
B11,0.0,50 ST/7 AV
B46,1.0,BROADWAY/MARCY AV
B3,1.0,AV U/E 56 ST
B12,0.0,TROY AV/EAST NEW YORK AV
B6,0.0,BAY PY/W 10 ST
B57,1.0,FLUSHING AV/LEE AV
B44,0.0,NEW YORK AV/EAST NEW YORK AV
B15,0.0,NEW LOTS AV/MALTA ST
B43,0.0,KINGSTON AV/FULTON ST
B35,1.0,CHURCH AV/REMSEN AV
B82,1.0,MERMAID AV/W 17 ST
B65,1.0,BERGEN ST/KINGSTON AV
B83,1.0,GATEWAY CTR TERM/GATEWAY DR
B35,1.0,CHURCH AV/MC DONALD AV
B6,1.0,ASHFORD ST/NEW LOTS AV
B25,1.0,FULTON ST/NOSTRAND AV
B63,0.0,ATLANTIC AV/BOERUM PL
B35,1.0,CHURCH AV/BROOKLYN AV
B41,0.0,FLATBUSH AV/PARK PL
B68,0.0,CONEY ISLAND AV/CORTELYOU RD
B82,1.0,MERMAID AV/STILLWELL AV
B82,0.0,STILLWELL AV/NEPTUNE AV
B47,1.0,AV U/E 54 ST
B41,0.0,FLATBUSH AV/CLARKSON AV
B43,0.0,MANHATTAN AV/CLAY ST
B17,1.0,REMSEN AV/CHURCH AV
B43,0.0,THROOP AV/MADISON ST
B25,0.0,FULTON ST/HOWARD AV
B15,0.0,MARCUS GARVEY BL/MADISON ST
B11,0.0,52 ST/2 AV
B82,1.0,MERMAID AV/STILLWELL AV
B11,1.0,AV I/E 9 ST
B8,1.0,FOSTER AV/OCEAN AV
B46-SBS,0.0,UTICA AV/EASTERN PY
B43,0.0,THROOP AV/MYRTLE AV
B68,1.0,CONEY ISLAND AV/AV U
B16,1.0,86 ST/3 AV
B1,0.0,OCEAN PY/OCEAN VIEW AV
B11,0.0,AV J/CONEY ISLAND AV
B25,0.0,FULTON ST/BEDFORD AV
B35,0.0,CHURCH AV/ROCKAWAY PY
B35,1.0,CHURCH AV/MC DONALD AV
B16,1.0,CATON AV/MC DONALD AV
B6,1.0,AV J/OCEAN PY
B8,1.0,FOSTER AV/FLATBUSH AV
B41,1.0,FLATBUSH AV/FOSTER AV
B17,1.0,UTICA AV/EMPIRE BL
B49,1.0,MACENZIE LOOP (Last stop)
B1,1.0,86 ST/23 AV
B25,0.0,FULTON ST/HOYT ST
B1,0.0,86 ST/W 9 ST
B61,0.0,SMITH ST/ATLANTIC AV
B38,1.0,DE KALB AV/BEDFORD AV
B46-SBS,1.0,UTICA AV/AV H
B61,0.0,9 ST/2 AV
B83,0.0,JAMAICA AV/FANCHON PL
B63,1.0,5 AV/12 ST
B20,1.0,ELDERT LA/LINDEN BL
B15,1.0,N. conduit av/cohancy st
B11,1.0,49 ST/13 AV
B24,0.0,KINGSLAND AV/LOMBARDY ST
B62,1.0,JACKSON AV/45 AV
B41,0.0,FLATBUSH AV/EMPIRE BL
B49,0.0,OCEAN AV/AV Y
B15,1.0,NEW LOTS AV/ASHFORD ST
B44,0.0,BEDFORD AV/GREENE AV
B82,0.0,KINGS HY/W 7 ST
B15,0.0,E 98 ST/WINTHROP ST
B47,1.0,BROADWAY/LAFAYETTE AV
B41,1.0,FLATBUSH AV/FOSTER AV
B82,0.0,PENNSYLVANIA AV/SEAVIEW AV
B8,1.0,AV D/BROOKLYN AV
B11,0.0,AV J/E 16 ST
B20,0.0,ASHFORD ST/STANLEY AV
B48,1.0,LORIMER ST/GRAND ST
B48,1.0,MEEKER AV/STEWART AV
B41,1.0,AV N/E 45 ST
B82,0.0,KINGS HY/CONEY ISLAND AV
B60,1.0,WILLIAMS AV/FLATLANDS AV
B41,1.0,FLATBUSH AV/ALBEMARLE RD
B83,1.0,NEW LOTS AV/PENNSYLVANIA AV
B70,0.0,39 ST/8 AV
B1,1.0,86 ST/4 AV
B4,0.0,BAY RIDGE PY/11 AV
B45,1.0,LIVINGSTON ST/COURT ST
B12,1.0,EAST NEW YORK AV/PORTAL ST
B57,0.0,FLUSHING AV/BROADWAY
B83,1.0,JAMAICA AV/GEORGIA AV
B47,1.0,RALPH AV/PACIFIC ST
B63,1.0,ATLANTIC AV/HICKS ST
B63,1.0,5 AV/39 ST
B68,1.0,BRIGHTON BEACH AV/BRIGHTON 3 ST
B44-SBS,1.0,NOSTRAND AV/NEWKIRK AV
B41,1.0,FLATBUSH AV/FOSTER AV
B35,1.0,CHURCH AV/BEDFORD AV
B46-SBS,0.0,UTICA AV/FULTON ST
B15,1.0,NEW LOTS AV/POWELL ST
B52,1.0,GATES AV/WYCKOFF AV
B15,0.0,MARCUS GARVEY BL/FULTON ST
B61,1.0,MILL ST/CLINTON ST
B70,1.0,8 AV/46 ST
B43,0.0,MANHATTAN AV/NASSAU AV
B64,0.0,25 AV/HARWAY AV
B82,0.0,KINGS HY/E 18 ST
B8,1.0,CROPSEY AV/15 AV
B61,0.0,15 ST/8 AV
B36,1.0,SURF AV/W 37 ST
B8,1.0,92 ST/GATLING PL
B63,1.0,ATLANTIC AV/4 AV
B8,1.0,REMSEN AV/AV A
B6,1.0,BEDFORD AV/GLENWOOD RD
B16,0.0,SHORE RD/RIDGE BL
B44-SBS,0.0,NOSTRAND AV/AV H
B38,0.0,STARR ST/METROPOLITAN AV
B42,1.0,ROCKAWAY PY/AV L
B41,1.0,FLATBUSH AV/NOSTRAND AV
B20,0.0,FRESH POND RD/70 AV
B44-SBS,0.0,BEDFORD AV/LAFAYETTE AV
B74,1.0,W 33 ST/MERMAID AV
B52,1.0,FULTON ST/HUDSON AV
B57,0.0,FLUSHING AV/BROADWAY
B46-SBS,1.0,MALCOLM X BL/QUINCY ST
B35,0.0,39 ST/1 AV
B35,0.0,CHURCH AV/E 3 ST
B47,1.0,BROADWAY/MYRTLE AV
B36,1.0,AV Z/E 22 ST
B44,1.0,NOSTRAND AV/AV H
B64,1.0,BAY RIDGE AV/COLONIAL RD
B60,1.0,STANLEY AV/WILLIAMS AV
B8,1.0,4 AV/95 ST
B35,0.0,CHURCH AV/UTICA AV
B16,0.0,CATON AV/ST PAULS PL
B54,1.0,JAY ST/MYRTLE PLZ
B4,0.0,SHEEPSHEAD BAY RD/EMMONS AV
B35,0.0,CHURCH AV/ROCKAWAY PY
B41,1.0,FLATBUSH AV/AV S
B16,0.0,FT HAMILTON PY/72 ST
B6,1.0,AV J/CONEY ISLAND AV
B43,1.0,TOMPKINS AV/GATES AV
B41,1.0,FLATBUSH AV/KINGS HWY
B52,0.0,GATES AV/MARCY AV
B13,0.0,DE KALB AV/WYCKOFF AV
B6,1.0,GLENWOOD RD/NOSTRAND AV
B52,1.0,GATES AV/IRVING AV
B83,1.0,GATEWAY CTR TERM/GATEWAY DR
B9,0.0,60 ST/12 AV
B38,0.0,LAFAYETTE AV/WASHINGTON AV
B35,0.0,CHURCH AV/ROGERS AV
B7,0.0,KINGS HY/GLENWOOD RD
B2,1.0,QUENTIN RD/E 19 ST
B67,0.0,7 AV/STERLING PL
B41,1.0,FLATBUSH AV/NOSTRAND AV
B17,0.0,REMSEN AV/WINTHROP ST
B4,1.0,STILLWELL AV/QUENTIN RD
B49,1.0,OCEAN AV/AV J
B44,0.0,NOSTRAND AV/AV T
B70,1.0,CROPSEY AV/VA HOSPITAL
B60,0.0,WASHINGTON PLZ/WASHINGTON PLZ
B35,1.0,CHURCH AV/UTICA AV
B8,0.0,7 AV/POLY PREP ENT
B35,0.0,CHURCH AV/E 18 ST
B25,1.0,FULTON ST/SARATOGA AV
B16,0.0,OCEAN AV/PARKSIDE AV
B15,1.0,HEGEMAN AV/THATFORD AV
B52,0.0,ADAMS ST/BKLYN SUPREME CRT
B52,0.0,GATES AV/THROOP AV
B13,1.0,GATEWAY CTR TERM/GATEWAY DR
B46-SBS,0.0,MALCOLM X BL/DE KALB AV
B13,0.0,FOREST AV/WOODBINE ST
B44,1.0,SHORE PKY/BRIGHAM ST
B41,1.0,FLATBUSH AV/FOSTER AV
B64,0.0,HARWAY AV/BAY 50 ST
B82,0.0,CROPSEY AV/24 AV
B82,1.0,CROPSEY AV/24 AV
B16,0.0,86 ST/3 AV
B82,0.0,FLATLANDS AV/FLATBUSH AV
B63,0.0,5 AV/BERGEN ST
B25,1.0,FULTON ST/NEW YORK AV
B26,1.0,HALSEY ST/MALCOLM X BL
B44-SBS,1.0,SHORE PKWY/KNAPP ST
B35,1.0,CHURCH AV/E 18 ST
B8,0.0,18 AV/79 ST
B42,0.0,GLENWOOD RD (B42 - does not stop)
B38,1.0,DE KALB AV/NOSTRAND AV
B62,0.0,BEDFORD AV/N 3 ST
B69,0.0,SANDS ST/JAY ST
B47,0.0,RALPH AV/AV K
B15,0.0,DEAN ST/ROCHESTER AV
B12,0.0,FULTON ST/ALABAMA AV
B1,1.0,ORIENTAL BL/MACKENZIE ST
B13,1.0,CYPRESS HILL ST/BETH EL CEM N
B83,1.0,JAMAICA AV/GEORGIA AV
B6,0.0,CROPSEY AV/24 AV
B15,1.0,LEWIS AV/GATES AV
B54,0.0,MYRTLE AV/WASHINGTON AV
B36,1.0,SURF AV/W 10 ST
B47,1.0,BROADWAY/GREENE AV
B62,0.0,28 ST/QUEENS PZ S
B82,1.0,KINGS HY/E 22 ST
B26,1.0,FULTON ST/HUDSON AV
B44-SBS,0.0,EMMONS AV/NOSTRAND AV
B12,1.0,PACIFIC ST/EAST NEW YORK AV
B67,0.0,7 AV/6 ST
B47,1.0,BROADWAY/WILLOUGHBY AV
B41,1.0,FLATBUSH AV/AV R
B46-SBS,1.0,KINGS PLAZA
B36,1.0,AV Z/CONEY ISLAND AV
B82,0.0,FLATLANDS AV/ E 103 ST
B7,0.0,LENOX RD/ROCKAWAY PY
B41,1.0,LIVINGSTON ST/SMITH ST
B49,1.0,BEDFORD AV/STERLING PL
B46-SBS,1.0,KINGS PLAZA
B48,0.0,LINCOLN RD/FLATBUSH AV
B9,1.0,AV M/E 7 ST
B6,0.0,CROPSEY AV/BAY 31 ST
B8,0.0,18 AV/MC DONALD AV
B46-SBS,1.0,UTICA AV/AV D
B44-SBS,0.0,ROGERS AV/SAINT JOHNS PLACE
B61,0.0,9 ST/5 AV
B6,1.0,COZINE AV/VAN SICLEN AV
B36,1.0,AV Z/E 18 ST
B6,0.0,FLATLANDS AV/REMSEN AV
B3,1.0,AV U/VAN SICKLEN ST
B52,0.0,FULTON ST/SMITH ST
B35,1.0,CHURCH AV/E 7 ST
B44,0.0,NEW YORK AV/FARRAGUT RD
B39,1.0,DELANCEY ST/ESSEX ST
B44-SBS,1.0,LEE AV/TAYLOR ST
B46,0.0,BROADWAY/ARION PL
B15,1.0,E 98 ST/DUMONT AV
B49,1.0,BEDFORD AV/BEVERLEY RD
B9,0.0,60 ST/14 AV
B14,1.0,EASTERN PY/SCHENECTADY AV
B24,1.0,GREENPOINT AV/GALE AV
B62,0.0,BEDFORD AV/LORIMER ST
B17,0.0,TROY AV/EAST NEW YORK AV
B6,1.0,AV J/CONEY ISLAND AV
B31,0.0,GERRITSEN AV/AV S
B46-SBS,0.0,UTICA AV/AV N
B6,1.0,AV H/SCHENECTADY AV
B8,0.0,REMSEN AV/AV B
B46-SBS,0.0,UTICA AV/AV D
B35,0.0,CHURCH AV/FLATBUSH AV
B6,1.0,AV H/SCHENECTADY AV
B83,1.0,GATEWAY DR/ERSKINE ST
B9,0.0,Kings Plaza (B9 term)
B60,1.0,ROCKAWAY AV/SUTTER AV
B2,0.0,AV R/E 18 ST
B25,1.0,FULTON ST/GRAND AV
B26,1.0,HALSEY ST/NOSTRAND AV
B41,1.0,GRAND ARMY PLZ/FLATBUSH AV
B12,1.0,EAST NEW YORK AV/STERLING PL
B43,0.0,THROOP AV/MYRTLE AV
B46,0.0,UTICA AV/ST JOHNS PL
B6,1.0,FLATLANDS AV/REMSEN AV
B6,0.0,GLENWOOD RD/ALBANY AV
B6,1.0,COZINE AV/ASHFORD ST
B31,0.0,GERRITSEN AV/GERRITSEN BEACH
B82,0.0,KINGS HY/CONEY ISLAND AV
B41,1.0,FLATBUSH AV/PARKSIDE AV
B36,1.0,SURF AV/W 21 ST
B44-SBS,0.0,BEDFORD AV/GATES AV
B41,1.0,FLATBUSH AV/ATLANTIC AV
B60,1.0,COOPER ST/BUSHWICK AV
B35,1.0,CHURCH AV/TROY AV
B63,1.0,5 AV/84 ST
B43,0.0,FLUSHING AV/THROOP AV
B20,0.0,BROADWAY/GRANITE ST
B44-SBS,0.0,BEDFORD AV/FULTON ST
B60,0.0,ROCKAWAY PY/GLENWOOD RD
B44-SBS,0.0,NOSTRAND AV/AV L
B82,1.0,FLATLANDS AV / ROCKAWAY PY
B62,0.0,JAY ST/FULTON ST
B44-SBS,0.0,BEDFORD AV/FLUSHING AV
B82,0.0,KINGS HY/EAST 16 ST
B12,1.0,EAST NEW YORK AV/RALPH AV
B82,1.0,BAY PY/83 ST
B41,1.0,ADAMS ST/BKLYN SUPREME CRT
B8,0.0,18 AV/84 ST
B49,0.0,FRANKLIN AV/LEFFERTS PL
B25,0.0,WATER ST/MAIN ST
B44-SBS,0.0,ROGERS AV/AV D
B46,1.0,UTICA AV/LENOX RD
B41,0.0,TILLARY ST/CADMAN PZ W
B35,1.0,39 ST/9 AV
B7,0.0,SARATOGA AV/DUMONT AV
B1,0.0,87 ST/4 AV
B63,1.0,ATLANTIC AV/BOND ST
B9,1.0,SHORE RD/71 ST
B36,0.0,AV Z/E 17 ST
B44-SBS,1.0,NOSTRAND AV/CLARKSON AV
B3,0.0,AV U/W 12 ST
B74,1.0,STILLWELL/TERMINAL
B61,1.0,MILL ST/CLINTON ST
B38,1.0,DE KALB AV/NOSTRAND AV
B41,0.0,FLATBUSH AV/FLATLANDS AV
B36,1.0,NEPTUNE AV/OCEAN PY
B67,0.0,JAY ST/TILLARY ST
B6,1.0,HARWAY AV/BAY 37 ST
B3,0.0,AV U/FLATBUSH AV
B44,0.0,NEW YORK AV/FOSTER AV
B3,0.0,AV U/E 8 ST
B12,0.0,CLARKSON AV/NOSTRAND AV
B9,0.0,AV N/MC DONALD AV
B74,1.0,W 37 ST/BAY VIEW AV
B12,0.0,CLARKSON AV/NOSTRAND AV
B82,1.0,MERMAID AV/STILLWELL AV
B82,1.0,KINGS HY/E 16 ST
B6,1.0,GLENWOOD RD/E 39 ST
B16,0.0,CATON AV/OCEAN PY
B52,1.0,GREENE AV/ADELPHI ST
B61,1.0,PROSPECT PK W/19 ST
B83,1.0,GATEWAY CTR TERM/GATEWAY DR
B45,0.0,ST JOHNS PL/ROCHESTER AV
B15,0.0,NEW LOTS AV/VAN SINDEREN AV
B45,1.0,LIVINGSTON ST/SMITH ST
B54,0.0,MYRTLE AV/WILSON AV
B25,0.0,FULTON ST/NOSTRAND AV
B60,0.0,MESEROLE ST/UNION AV
B3,0.0,AV U/E 71 ST
B46-SBS,0.0,UTICA AV/AV N
B2,0.0,AV R/E 27 ST
B44,1.0,NOSTRAND AV/PARK AV
B46-SBS,0.0,UTICA AV/EASTERN PY
B11,0.0,CONEY ISLAND AV/AV I
B4,0.0,VOORHIES AV/KNAPP ST
B46,1.0,BROADWAY/PARK AV
B49,1.0,BEDFORD AV/ST JOHNS PL
B47,0.0,MARCUS GARVEY BL/BROADWAY
B49,1.0,E 16 ST/SHEEPSHEAD BAY RD
B44,1.0,NOSTRAND AV/NEWKIRK AV
B1,1.0,AV X/SHELL RD
B57,1.0,FLUSHING AV/BEDFORD AV
B49,0.0,OCEAN AV/GLENWOOD RD
B11,1.0,49 ST/7 AV
B6,1.0,E 103 ST/GLENWOOD RD
B46-SBS,1.0,MALCOLM X BL/FULTON ST
B20,0.0,LINDEN BL/ELDERT LA
B15,0.0,E 98 ST/LENOX RD
B44-SBS,0.0,ROGERS AV/SAINT JOHNS PLACE
B82,1.0,FLATLANDS AV/E 82 ST
B6,1.0,AV J/CONEY ISLAND AV
B49,1.0,ORIENTAL BL/BEAUMONT ST (LTD - does not stop)
B68,0.0,CONEY ISLAND AV/AV X
B11,0.0,50 ST/FT HAMILTON PY
B31,0.0,QUENTIN RD/E 16 ST
B6,1.0,FLATLANDS AV/E 98 ST
B68,0.0,PROSPECT PK SW/BARTEL PRITCHARD SQ
B46,0.0,WASHINGTON PLZ/LANE3
B26,1.0,HALSEY ST/STUYVESANT AV
B48,0.0,CLASSON AV/FLUSHING AV
B45,1.0,ST JOHNS PL/BROOKLYN AV
B43,1.0,TOMPKINS AV/FLUSHING AV
B60,1.0,ROCKAWAY AV/CHAUNCEY ST
B12,0.0,FULTON ST/ALABAMA AV
B46-SBS,1.0,KINGS PLAZA
B15,0.0,RALPH AV/EASTERN PKWY N
B57,0.0,FLUSHING AV/WOODWARD AV
B8,1.0,18 AV/NEW UTRECHT AV
B49,1.0,BEDFORD AV/SNYDER AV
B12,1.0,ALABAMA AV / FULTON ST
B83,1.0,SHORE PY EN EB/PENNSYLVANIA AV
B67,1.0,MARKET ST/5 ST
B39,0.0,WASHINGTON PLZ/LANE 1
B49,1.0,OCEAN AV/AV P
B35,1.0,CHURCH AV/NEW YORK AV
B6,0.0,ASHFORD ST/LINDEN BL
B11,1.0,49 ST/4 AV
B74,1.0,STILLWELL/TERMINAL
B32,0.0,BROADWAY/BEDFORD AV
B46,1.0,MALCOLM X BL/LAFAYETTE AV
B49,1.0,OCEAN AV/AV W
B4,1.0,NEPTUNE AV/CONEY ISLAND AV
B43,1.0,BROOKLYN AV/PARK PL
B3,1.0,AV U/E 54 ST
B41,1.0,FLATBUSH AV/DORCHESTER RD
B46,1.0,UTICA AV/AV N
B15,0.0,DUMONT AV/FOUNTAIN AV
B43,1.0,WASHINGTON AV/EMPIRE BL
B38,0.0,DE KALB AV/IRVING AV
B38,1.0,JORALEMON ST/COURT ST
B12,1.0,ALBANY AV/EAST NEW YORK AV
B6,1.0,ROCKAWAY STATION/ROCKAWAY STATION
B70,0.0,8 AV/50 ST
B69,0.0,MC DONALD AV/CHURCH AV
B54,1.0,MYRTLE AV/KNICKERBOCKER AV
B3,0.0,AV U/E 16 ST
B68,0.0,CONEY ISLAND AV/DORCHESTER RD
B82,1.0,KINGS HY/E 13 ST
B68,0.0,CONEY ISLAND AV/AV P
B14,1.0,EASTERN PY/SCHENECTADY AV
B46-SBS,0.0,UTICA AV/CHURCH AV
B11,0.0,2 AV/56 ST
B14,0.0,RALPH AV/EASTERN PY
B26,1.0,FULTON ST/HUDSON AV
B24,1.0,MEEKER AV/HAUSMAN ST
B70,0.0,CROPSEY AV/OPP VA HOSPITAL
B63,0.0,ATLANTIC AV/3 AV
B44,0.0,NOSTRAND AV/AV X
B46,1.0,UTICA AV/FILLMORE AV
B12,1.0,EAST NEW YORK AV/SARATOGA AV
B12,0.0,FULTON ST/ALABAMA AV
B17,0.0,EASTERN PY/UTICA AV
B41,1.0,FLATBUSH AV/KINGS HWY
B3,1.0,AV U/VAN SICKLEN ST
B11,0.0,AV I/E 3 ST
B46-SBS,0.0,UTICA AV/EMPIRE BL
B82,1.0,FLATLANDS AV/E 80 ST
B54,0.0,MYRTLE AV/ASHLAND PL
B64,1.0,STILLWELL AV/MERMAID AV
B11,0.0,50 ST/5 AV
B67,1.0,7 AV/GARFIELD PL
B16,0.0,SHORE RD/RIDGE BL
B12,1.0,EAST NEW YORK AV/MOTHER GASTON BL
B47,0.0,RALPH AV/E 88 ST
B17,1.0,REMSEN AV/AV J
B4,0.0,86 ST/AV V
B41,1.0,LIVINGSTON ST/SMITH ST
